file,year,day,headline,print_section,abstract,keywords,time,url,copyright
./raw_data/1961/11-1961.json,1961,Nov. 01,KOZLOV AFFIRMED IN NO. 2 POSITION; Soviet Congress Lists Aide After Khrushchev -- Four Ousted From Presidium Soviet Congress Affirms Kozlov As Party's Second-in-Command,Key Error,dropped from Central Com Presidium,"[{'value': 'UNION OF SOVIET SOCIALIST REPUBLICS', 'points': 513}, {'value': 'KOZLOV, FROL ROMANOVICH', 'points': 512}, {'value': 'FURTSEVA, YEKATERINA ALEXEYEVNA', 'points': 511}, {'value': 'Politics and Government', 'points': 510}]",05:00:00,https://www.nytimes.com/1961/11/01/archives/kozlov-affirmed-in-no-2-position-soviet-congress-lists-aide-after.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 01,"1,700 EACH WEEK QUIT WEST BERLIN; Exodus Is Spurred by Fear Reds Are Winning Fight 1,700 EACH WEEK QUIT WEST BERLIN",Key Error,"avg of 1,700 W Berliners migrating to W Ger per wk; declining morale in face of Communist threats discussed; plans to persuade young W Gers to migrate to W Berlin under study","[{'value': 'Germany', 'points': 513}, {'value': 'BERLIN', 'points': 512}, {'value': 'MISCELLANEOUS SECTION', 'points': 511}]",05:00:00,https://www.nytimes.com/1961/11/01/archives/1700-each-week-quit-west-berlin-exodus-is-spurred-by-fear-reds-are.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,RIBICOFF SLASHES AGENCY'S BUDGET; 102 Million Cut in Drive to Economize -- Public Health Service Is Hardest Hit RIBICOFF SLASHES AGENCY'S BUDGET,Key Error,"Ribicoff cuts '62 budget $101,945,000 following Kennedy order to curb spending; breakdown by agency","[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'HEALTH, EDUCATION AND WELFARE, DEPARTMENT OF', 'points': 511}, {'value': 'SOCIAL CONDITIONS AND WELFARE', 'points': 510}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/ribicoff-slashes-agencys-budget-102-million-cut-in-drive-to.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,TARIFF CUT URGED; Ball Speech Indicates White House Battle on Protectionism FREER U.S. POLICY ON TRADE ASKED,Key Error,"s, outlining proposals for liberal US trade policy, Natl Foreign Trade Conv","[{'value': 'Europe', 'points': 513}, {'value': 'WEST', 'points': 512}, {'value': 'United States', 'points': 511}, {'value': 'United States', 'points': 510}, {'value': 'BALL, GEORGE W.', 'points': 509}, {'value': 'COMMERCE', 'points': 508}, {'value': 'COMMERCE', 'points': 507}, {'value': 'WORLD', 'points': 506}, {'value': 'COMMERCE', 'points': 505}, {'value': 'MISCELLANEOUS SECTION', 'points': 504}, {'value': 'COMMERCE', 'points': 503}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/tariff-cut-urged-ball-speech-indicates-white-house-battle-on.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,I.C.C. TRAVEL RULE IS DEFIED IN SOUTH; Some Cities Refuse to Meet Desegregation Deadline I.C.C. TRAVEL RULE IS DEFIED IN SOUTH,Key Error,"authorities in some Deep South cities bar transportation lines from compliance with ICC desegration order; incidents detailed; Justice Dept prepares legal action; Fed Judge Johnson issues injunction barring Greyhound, Trailways affiliates, state and local officials from enforcing segregation in terminals, Montgomery; injunction asked by Negroes arrested for seeking service at lunch counter; Gov Patterson deplores injunction; warns Freedom Riders to keep out of Ala","[{'value': 'United States', 'points': 513}, {'value': 'SOUTH', 'points': 512}, {'value': 'NEGROES', 'points': 511}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/icc-travel-rule-is-defied-in-south-some-cities-refuse-to-meet.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,Soviet Sees Accord On U.N. Chief Near; ACCORD HELD NEAR ON NEW U.N. CHIEF,Key Error,"Zorin, after confs with Stevenson and Thant, sees solution near; Stevenson, Min Godber (GB) and Berard reiterate desire for 5 assts","[{'value': 'United Nations', 'points': 513}, {'value': 'SECRETARIAT AND SECRETARY GENERAL', 'points': 512}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/soviet-sees-accord-on-un-chief-near-accord-held-near-on-new-un.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,86 DIE IN ALGERIA AS MOSLEMS MARK 7 YEARS IN REVOLT; French Put Wounded at 150 -- Most Clashes Take Place Away From Big Cities 86 DIE AS ALGERIA MARKS REBELLION,Key Error,"86 dead, about 150 hurt in demonstrations, Algeria, as Moslems mark 7th anniv of war; French blame rebels for violence; most demonstrations peaceful; illus; no Moslem-Eur clashes reptd","[{'value': 'ALGERIA', 'points': 513}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/86-die-in-algeria-as-moslems-mark-7-years-in-revolt-french-put.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,Herter and Clayton Advise Partnership In Common Market; CLOSER TRADE TIE TO EUROPE URGED,Key Error,Herter and Clayton rept to Cong com on their study; recommendations include US partnership with W Eur,"[{'value': 'Europe', 'points': 513}, {'value': 'WEST', 'points': 512}, {'value': 'United States', 'points': 511}, {'value': 'CLAYTON, WILL L.', 'points': 510}, {'value': 'HERTER, CHRISTIAN A.', 'points': 509}, {'value': 'COMMERCE', 'points': 508}, {'value': 'COMMERCE', 'points': 507}, {'value': 'WORLD', 'points': 506}, {'value': 'COMMERCE', 'points': 505}, {'value': 'RECIPROCAL TREATIES AND ACT', 'points': 504}, {'value': 'ECONOMIC CONDITIONS AND SYSTEMS', 'points': 503}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/herter-and-clayton-advise-partnership-in-common-market-closer-trade.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,PENTAGON URGES ATOM TESTS IN AIR FOR NEW ARSENAL; Improved Warheads Sought -- U.S. Assures U.N. West Still Seeks Soviet Treaty PENTAGON URGES ATOM TESTS IN AIR,Key Error,mil officials urge resumption to develop new arms arsenal; Special Asst to Pres Bundy statement stressing tests will not be resumed for 'psychological' or 'pol' reasons but only if justified an mil ground reissued,"[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'ATOMIC ENERGY AND WEAPONS', 'points': 511}, {'value': 'NEUTRON BOMB', 'points': 510}, {'value': 'ATOMIC ENERGY AND WEAPONS', 'points': 509}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/pentagon-urges-atom-tests-in-air-for-new-arsenal-improved-warheads.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,REDS' CREDENTIALS CHECKED IN BERLIN; Western Sector's Policemen Verify Identity of Envoys Using Civilian Cars RED CREDENTIALS CHECKED IN BERLIN,Key Error,W Berlin police begin checking identity of USSR diplomats entering W Berlin; illus; move linked with disclosure that E Gers were using USSR-bloc diplomatic cars; USSR officers reptd manning crucial E Ger posts in E Ger uniforms because of doubts of E Ger loyalty; US confirms ending patrols on autobahn,"[{'value': 'Germany', 'points': 513}, {'value': 'BERLIN', 'points': 512}, {'value': 'MISCELLANEOUS SECTION', 'points': 511}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/reds-credentials-checked-in-berlin-western-sectors-policemen-verify.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,Front Page 1 -- No Title,Key Error,,[],05:00:00,https://www.nytimes.com/1961/11/02/archives/front-page-1-no-title.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,GEROSA IS BACKED BY PRENDERGAST; WAGNER ASSAILED; State Chairman Says Mayor Has Lost Party Label in Joining 'Unholy Alliance' WAGNER SEES 'GANG-UP' Charges Sell-Out by Bosses to G.O.P. -- 3 County Chiefs Defend Him GEROSA IS BACKED BY PRENDERGAST,Key Error,"Prendergast opposes Wagner re-election, backs Controller Gerosa, statement; NYS Com member Leichter demands Prendergast open Com books to show if party funds are used against Wagner","[{'value': 'New York City', 'points': 513}, {'value': 'New York City', 'points': 512}, {'value': 'New York City', 'points': 511}, {'value': 'NYS', 'points': 510}, {'value': 'Democratic Party', 'points': 509}, {'value': 'WAGNER, ROBERT FERDINAND', 'points': 508}, {'value': 'WAGNER, ROBERT FERDINAND', 'points': 507}, {'value': 'PRENDERGAST, MICHAEL H.', 'points': 506}, {'value': 'Elections', 'points': 505}, {'value': 'GENERAL', 'points': 504}, {'value': 'MISCELLANEOUS SECTION', 'points': 503}, {'value': 'Elections', 'points': 502}, {'value': 'MAYOR', 'points': 501}, {'value': 'Elections', 'points': 500}, {'value': 'MAYOR', 'points': 499}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/gerosa-is-backed-by-prendergast-wagner-assailed-state-chairman-says.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,President Flying In Today To Support 2 Candidates; Kennedy Visiting City and Jersey To Support Candidates Today,Key Error,"WASHINGTON, Nov. 1 -- President Kennedy will take a hand tomorrow in two important off-year elections. He will appear in New York City in the afternoon on behalf of Mayor Wagner's campaign for re-election. At 8:30 P.M., in front of the War Memorial in Trenton, he will make a speech supporting Richard J. Hughes for Governor.  ",[],05:00:00,https://www.nytimes.com/1961/11/02/archives/president-flying-in-today-to-support-2-candidates-kennedy-visiting.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,REDS' LOSSES RISE IN SOUTH VIETNAM; More Than 500 Reported Killed in Recent Clashes GUERRILLA LOSSES RISING IN VIETNAM,Key Error,over 300 Viet Cong reptd killed in recent clashes with S Vietnam forces; latter seen more active in locating and destroying rebel bases; map,"[{'value': 'Vietnam', 'points': 513}, {'value': 'MISCELLANEOUS SECTION', 'points': 512}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/reds-losses-rise-in-south-vietnam-more-than-500-reported-killed-in.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,99 Are Left Dead in British Honduras in the Wake of Hurricane; DEATH TOLL RISES IN HONDORAS WIND,Key Error,over 75% of city's bldgs reptd destroyed or damaged; illus; US and Guatemala rush aid,"[{'value': 'HURRICANES', 'points': 513}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/99-are-left-dead-in-british-honduras-in-the-wake-of-hurricane-death.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,G.O.P. HERE FINDS MANY UNDECIDED; Surveys Show Fence-Sitters and Gerosa Vote Crucial -- Lefkowitz Gain Noted G.O.P. HERE FINDS MANY UNDECIDED,Key Error,"Mayoral candidate Lefkowitz cites $2 million yrly spent by NYC for free lab tests for patients regardless of income; urges 'means test,'","[{'value': 'New York State', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'New York City', 'points': 511}, {'value': 'New York City', 'points': 510}, {'value': 'New York City', 'points': 509}, {'value': 'New York City', 'points': 508}, {'value': 'Housing', 'points': 507}, {'value': 'Automobiles', 'points': 506}, {'value': 'GENERAL', 'points': 505}, {'value': 'DEPARTMENTS AND AGENCIES', 'points': 504}, {'value': 'Elections', 'points': 503}, {'value': 'MAYOR', 'points': 502}, {'value': 'TRAFFIC (VEHICULAR AND PEDESTRIAN) PARKING', 'points': 501}, {'value': 'MISCELLANEOUS SECTION', 'points': 500}, {'value': 'Medicine and Health', 'points': 499}, {'value': 'MISCELLANEOUS SECTION', 'points': 498}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/gop-here-finds-many-undecided-surveys-show-fencesitters-and-gerosa.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 02,Lagging Milk Talks Spurred by Wagner; LAGGING PARLEY ON MILK SPURRED,Key Error,"Wagner confs with both sides; Lefkowitz urges accord, wire; again scores Wagner; NJ and Westchester locals again defer strike","[{'value': 'NEW YORK CITY AND METROPOLITAN AREA', 'points': 513}, {'value': 'MILK AND MILK PRODUCTS', 'points': 512}]",05:00:00,https://www.nytimes.com/1961/11/02/archives/lagging-milk-talks-spurred-by-wagner-lagging-parley-on-milk-spurred.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 03,TRADERS FORESEE BATTLE ON TARIFF; Plans for a Freer Policy Get Wide Support Here TRADERS FORESEE BATTLE ON TARIFF,Key Error,hailed by foreign traders,"[{'value': 'United States', 'points': 513}, {'value': 'COMMERCE', 'points': 512}, {'value': 'MISCELLANEOUS SECTION', 'points': 511}]",05:00:00,https://www.nytimes.com/1961/11/03/archives/traders-foresee-battle-on-tariff-plans-for-a-freer-policy-get-wide.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 03,PRESIDENT TAKES STEPS TO PREPARE FOR TESTING IN AIR; Says He Will Approve Atom Blasts if Needed to Hold U.S. Lead in Weapons MOSCOW IS DENOUNCED Kennedy Terms Resumption of Program 'Irresponsible' -- Truman at Meeting KENNEDY ORDERS PLANS ON TESTING,Key Error,Official por illus,"[{'value': 'United States', 'points': 513}, {'value': 'UNION OF SOVIET SOCIALIST REPUBLICS', 'points': 512}, {'value': 'Kennedy, John Fitzgerald', 'points': 511}, {'value': 'Kennedy, John Fitzgerald', 'points': 510}, {'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'points': 509}, {'value': 'GENERAL POLICY AND STRATEGY', 'points': 508}, {'value': 'ATOMIC ENERGY AND WEAPONS', 'points': 507}, {'value': 'ATOMIC ENERGY AND WEAPONS', 'points': 506}, {'value': 'ADDRESSES, LETTERS AND STATEMENTS', 'points': 505}, {'value': 'PORTRAITS, SCULPTURE AND ILLUSTRATIONS', 'points': 504}]",05:00:00,https://www.nytimes.com/1961/11/03/archives/president-takes-steps-to-prepare-for-testing-in-air-says-he-will.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 03,Crisis on Cabinet In Bonn Worsens; Cabinet Crisis in Bonn Worsens; Free Democrats Balk on Accord,Key Error,"W Berlin Christian Dem Deputies assailing choice of Min Schroeder as W Ger Foreign Min, fear von Brentano resignation means softening of W Ger policy","[{'value': 'Germany', 'points': 513}, {'value': 'Germany', 'points': 512}, {'value': 'BERLIN', 'points': 511}, {'value': 'Politics and Government', 'points': 510}, {'value': 'WEST', 'points': 509}, {'value': 'MISCELLANEOUS SECTION', 'points': 508}]",05:00:00,https://www.nytimes.com/1961/11/03/archives/crisis-on-cabinet-in-bonn-worsens-cabinet-crisis-in-bonn-worsens.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1961/11-1961.json,1961,Nov. 03,"James Thurber Is Dead at 66; Writer Was Also Comic Artist; Created Walter Mitty -- His Stories and Drawings Long Appeared in New Yorker James Thurber, Writer and Humorist, Is Dead",Key Error,"Thurber, Jas","[{'value': 'Thurber, James', 'points': 513}, {'value': 'THURBER, JAS', 'points': 512}, {'value': 'DEATHS', 'points': 511}]",05:00:00,https://www.nytimes.com/1961/11/03/archives/james-thurber-is-dead-at-66-writer-was-also-comic-artist-created.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
