file,year,day,headline,print_section,abstract,keywords,time,url,copyright
./raw_data/1963/1-1963.json,1963,Jan. 02,TSHOMBE CALLS FOR A CEASE-FIRE AND UNITY TALKS; Says in Messages He Would Return to Elisabethville if Guaranteed Safety U.N. TROOPS ADVANCE Indians Move 60 Miles Down Jadotville Road Toward Key Katanga Bridge Indian Troops Advance British Position Cited Tshombe Calls for Cease-Fire; Asks Guarantee of Safe Return Messages from Jadotville Propoosals No Surprise Time Limit Set,Key Error,"Katanga Prov Pres Tshombe, in Jadotville after resumption of fighting in Elisabethville between UN forces and Katangese gendarmerie, asks UN for cease-fire and for talks on ties with central Govt; offers to return to Elisabethville if safety is guaranteed","[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}]",05:00:00,https://www.nytimes.com/1963/01/02/archives/tshombe-calls-for-a-ceasefire-and-unity-talks-says-in-messages-he.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 02,Britain Assures Polaris Critics She Will Retain Nuclear Control; BRITAIN ASSERTS POLARIS CONTROL Gap Will Be Filled,Key Error,"Pres de Gaulle stresses ind French nuclear force despite US offer of Polaris missiles to GB and France within multilateral NATO force under Pres Kennedy-Prime Min Macmillan Dec Nassau pact, message to French armed forces; GB and France, under pact, would build own Polaris submarines; Min Thorneycroft assures Conservative MPs that GB will keep ind nuclear retaliatory power within NATO; stand conflicts with US view that all nuclear arms are 'inter-dependent,'","[{'value': 'Great Britain', 'points': 513}, {'value': 'Great Britain', 'points': 512}, {'value': 'North Atlantic Treaty Organization', 'points': 511}, {'value': 'MISSILES', 'points': 510}, {'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'points': 509}, {'value': 'STRATEGY', 'points': 508}]",05:00:00,https://www.nytimes.com/1963/01/02/archives/britain-assures-polaris-critics-she-will-retain-nuclear-control.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,Rockefeller to Ask Funds For State Science Center; He Proposes Institute Under University System--An Advanced Curriculum Would Meet Space-Age Needs SCIENCE INSTITUTE IN N.Y. PROPOSED,Key Error,Gov Rockefeller proposes creation of science and tech center as part of SUNY,"[{'value': 'NEW YORK, STATE UNIV OF', 'points': 513}, {'value': 'Science and Technology', 'points': 512}, {'value': 'Education', 'points': 511}, {'value': 'US COLL AND GRAD EDUC', 'points': 510}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/rockefeller-to-ask-funds-for-state-science-center-he-proposes.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,U.N. TROOPS PRESS KATANGA ATTACK; Indians Near Key Mine Town After Storming Across Blasted Bridge Ruins Troops in Bayonet Attack U.N. TROOPS PRESS KATANGA ATTACK Swimming Float is Used Bridge Blown Up,Key Error,UN forces cross Lufira River; illus,"[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/un-troops-press-katanga-attack-indians-near-key-mine-town-after.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,"800 DIE IN EUROPE AS COLD PERSISTS; Snow, Rain and Fog Cause Suffering in Many Lands 800 DIE IN EUROPE AS COLD PERSISTS",Key Error,"Severe cold wave, storms continue for 11th day; over 800 dead","[{'value': 'Great Britain', 'points': 513}, {'value': 'Europe', 'points': 512}, {'value': 'Weather', 'points': 511}, {'value': 'Weather', 'points': 510}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/800-die-in-europe-as-cold-persists-snow-rain-and-fog-cause.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,U.S. Seeks Way to Placate France on Nuclear Force; U.S. SEEKS A WAY TO PLACATE PARIS A New Course Appears Bohlen Begins Talks,Key Error,"US starts talks with France on multilateral force; Amb Bohlen confs, Paris, with Min Couve de Murville","[{'value': 'North Atlantic Treaty Organization', 'points': 513}, {'value': 'STRATEGY', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/us-seeks-way-to-placate-france-on-nuclear-force-us-seeks-a-way-to.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,"VIETCONG DOWNS FIVE U.S. COPTERS, HITS NINE OTHERS; Defeat Worst Since Build-up Began--Three Americans Are Killed in Vietnam One Craft Not Hit Five U.S. Copters Shot Down In a Major Defeat for Vietnam Toll Is 30 Americans",Key Error,"Vietcong guerrillas down 5 and damage 9 US helicopters bringing S Vietnamese into operation, Ap Bac, Mekong Delta; kill 3 Amers, wound 6 or more; S Vietnamese casualties put at 50; operation detailed; illus","[{'value': 'Vietnam', 'points': 513}, {'value': 'MISCELLANEOUS SECTION', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/vietcong-downs-five-us-copters-hits-nine-others-defeat-worst-since.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,"CASTRO DERIDES U.S. ON CAPTIVES; Ransom Is Indemnification for Invasion, He Asserts --Denounces Kennedy CASTRO DERIDES U.S. ON PRISONERS Castro Shouts in Anger Rockets Are Shown Shipping to Cuba Off",Key Error,Castro revs armed might including AA missiles in 4th revolution anniv parade,"[{'value': 'Cuba', 'points': 513}, {'value': 'Cuba', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/castro-derides-us-on-captives-ransom-is-indemnification-for.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,Defense Hampered By Lack of Surplus; SUPPLY SHORTAGE HINDERS DEFENSE Shortages at Many Bases Carrier Lacks Material,Key Error,"WASHINGTON, Jan. 2-- Congressional auditors said today that combat preparedness of United States miltary units had been ""seriously affected"" by inability to obtain repair parts and other supplies even though such material was readily available.  ",[],05:00:00,https://www.nytimes.com/1963/01/03/archives/defense-hampered-by-lack-of-surplus-supply-shortage-hinders-defense.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,THANT RULES OUT TSHOMBE APPEAL FOR TRUCE TALKS; U.N. on the Offensive in Congo's Katanga Province,Key Error,Thant rejects Tshombe request for conf with UN repr not involved in current mil operation; UN pleased by Union Miniere du Haut-Katanga decision to conf with central Govt on revenues,"[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/thant-rules-out-tshombe-appeal-for-truce-talks-un-on-the-offensive.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,28-Cent Item in Bargaining Keeps Big Ships Tied Up at New York Piers; ITEM OF 28 CENTS SNAGS PIER PACT Assistance for Shippers,Key Error,Dock strike continues; port busy with arrival of 10 passenger ships; illus,"[{'value': 'NEW YORK PORT', 'points': 513}, {'value': 'STEVEDORING', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/28cent-item-in-bargaining-keeps-big-ships-tied-up-at-new-york-piers.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,Lemnitzer Replaces Norstad as NATO Commander; LEMNITZER TAKES COMMAND IN NATO,Key Error,Relinquishes SHAPE command; illus; retires with rank of full gen,"[{'value': 'North Atlantic Treaty Organization', 'points': 513}, {'value': 'NORSTAD, LAURIS', 'points': 512}, {'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'points': 511}, {'value': 'AIR FORCE', 'points': 510}, {'value': 'PERSONNEL CHANGES', 'points': 509}, {'value': 'MILITARY COMMAND', 'points': 508}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/lemnitzer-replaces-norstad-as-nato-commander-lemnitzer-takes.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,Cooper Scheduled To Orbit 22 Times; 22-ORBIT FLIGHT PROJECTED BY U.S. Water Supply Holds Key,Key Error,"plans tentative extension of Maj L G Cooper Apr flight from 18 to 22 orbits, extending flight time from 22 to 34 hrs; USSR space gains linked; water supply to control capsule heat is limiting factor in flight length","[{'value': 'ASTRONAUTICS', 'points': 513}, {'value': 'US PROJECTS (GENERAL)', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/cooper-scheduled-to-orbit-22-times-22orbit-flight-projected-by-us.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,KERR DEATH POSES SENATE PROBLEMS; 3 Chairmanships Could Be Affected--Anderson in Line for Space Post Death of Kerr Poses Problems In 3 Key Senate Committees,Key Error,speculation on possible com shifts as result of Kerr death,"[{'value': 'United States', 'points': 513}, {'value': 'CONGRESS', 'points': 512}, {'value': 'Senate', 'points': 511}, {'value': 'ORGN', 'points': 510}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/kerr-death-poses-senate-problems-3-chairmanships-could-be.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,Eisenhower Would Limit Withholding to 50% Tax; Eisenhower Suggests a Limit On Withholding to 50% of Tax Amendments Needed,Key Error,Illus,"[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'United States', 'points': 511}, {'value': 'United States', 'points': 510}, {'value': 'CONGRESS', 'points': 509}, {'value': 'Eisenhower, Dwight David', 'points': 508}, {'value': 'GENERAL', 'points': 507}, {'value': 'REORGN AND MODERNIZATION', 'points': 506}, {'value': 'Finances', 'points': 505}, {'value': 'BUDGET', 'points': 504}, {'value': 'Finances', 'points': 503}, {'value': 'ACCTS AND BUDGET PROCEDURES REORGN', 'points': 502}, {'value': 'Taxation', 'points': 501}, {'value': 'FEDERAL', 'points': 500}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/eisenhower-would-limit-withholding-to-50-tax-eisenhower-suggests-a.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 03,KENNEDY PLACES TAX LEGISLATION FIRST ON HIS LIST; Sees Reduction and Reform as Essential in Gaining Emplyoment Increases HARD FIGHTS FORESEEN Medical Care and Education Aid Emphasized--Civil Rights Bill Possible Expects Popularity to Dip Kennedy Puts Tax Bill at Top of List Education Aid Plans Fight Considered Vital Proud of Achievements,Key Error,'Authoritative' rept cites expectation that Pres Kennedy will seek re-election,"[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'KENNEDY ADM', 'points': 511}, {'value': 'Politics and Government', 'points': 510}, {'value': 'Law and Legislation', 'points': 509}, {'value': 'MISCELLANEOUS SECTION', 'points': 508}, {'value': ""PRESIDENTIAL ELECTION OF '64"", 'points': 507}, {'value': 'MISCELLANEOUS SECTION', 'points': 506}]",05:00:00,https://www.nytimes.com/1963/01/03/archives/kennedy-places-tax-legislation-first-on-his-list-sees-reduction-and.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,F.T.C. QUESTIONS RADIO-TV RATINGS; 3 Systems Agree to Changes After Federal Criticism F.T.C. QUESTIONS RADIO-TV RATINGS,Key Error,"A C Nielsen Co, Pulse Inc and Amer Research Bur rating systems, in response to FTC charges of misrepresenting ratings and inaccurate survey techniques, concur in consent orders to and such practices","[{'value': 'TELEVISION AND RADIO', 'points': 513}, {'value': 'PROGRAMS', 'points': 512}, {'value': 'MISCELLANEOUS SECTION', 'points': 511}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/ftc-questions-radiotv-ratings-3-systems-agree-to-changes-after.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,Hollywood Stirred By Death of Powell; Powell Death Stirs Hollywood; Service Is Set for Tomorrow McDermott Promoted Versatile Performer Flair For Unusual,Key Error,"Powell, Dick (Richard E)","[{'value': 'Powell, Dick', 'points': 513}, {'value': 'Powell, Dick', 'points': 512}, {'value': 'DEATHS', 'points': 511}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/hollywood-stirred-by-death-of-powell-powell-death-stirs-hollywood.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,GOAL IN TAX CUT NOW IS 8 BILLION EFFECTIVE JULY 1; Kennedy Plan Would Offset Part of Sum by Reducing Gas-Oil Allowance Reduction is Supported All Taxpayers Affected,Key Error,"Cong sources see Kennedy proposing $8-billion cut, effective July 1, and reforms yielding $3.5 billion in new revenues by closing loopholes","[{'value': 'United States', 'points': 513}, {'value': 'Taxation', 'points': 512}, {'value': 'FEDERAL', 'points': 511}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/goal-in-tax-cut-now-is-8-billion-effective-july-1-kennedy-plan.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,"U.N. FORCES MOVE INTO JADOTVILLE, KATANGA'S 2D CITY; Loss of Mining Center Seen as a Crippling Blow to Tshombe's Secession HE FLEES WITH TROOPS 2 Belgian Women Killed as They Ignore a Command --Plant Is Sabotaged Power Plant Sabotaged Greetings Exchanged U.N. Forces in Easy Capture Of Mining Center in Katanga Fourth Center Taken",Key Error,troops illus crossing Lufira River,"[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}, {'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/un-forces-move-into-jadotville-katangas-2d-city-loss-of-mining.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,FRANCE DELAYING POLARIS DECISION; De Gaulle Tells Kennedy Aim Is Still National Force-- U.S. to Propose Aid Bohlen Begins Talks FRANCE DELAYING POLARIS DECISION,Key Error,"de Gaulle defers decision on accepting offer, message to Kennedy; Cabinet statements stress desire for ind force","[{'value': 'North Atlantic Treaty Organization', 'points': 513}, {'value': 'STRATEGY', 'points': 512}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/france-delaying-polaris-decision-de-gaulle-tells-kennedy-aim-is.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,KENNEDY'S BOARD CRITICIZES BOEING; Tells Company to Abandon Fight on Union Shop KENNEDY'S BOARD CRITICIZES BOEING,Key Error,Pres bd scores Boeing position in dispute with IAM; urges co accept union shop,"[{'value': 'United States', 'points': 513}, {'value': 'AIRPLANES', 'points': 512}, {'value': 'GENERAL', 'points': 511}, {'value': 'LABOR', 'points': 510}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/kennedys-board-criticizes-boeing-tells-company-to-abandon-fight-on.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,CONGRESS STUDIES JET PLANE AWARD; Contract of Grumman and General Dynamics May Draw M'Clellan Inquiry Decision Still Pending M'CLELLAN AIDES SIFT PLANE DEAL Provides Retractable Wings,Key Error,"WASHINGTON, Jan. 3-- The Pentagon award of an airplane development contract to the General Dynamics Corporation may be investigated by Congress. The Grumman Aircraft Engineering Corporation of Bethpage, L.I., is an associate contractor.  ",[],05:00:00,https://www.nytimes.com/1963/01/04/archives/congress-studies-jet-plane-award-contract-of-grumman-and-general.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,Pentagon Asks Pay Raise Of 14% for Armed Forces; Approval Is Expected Scales Not Disclosed MILITARY PAY RISE OF 14% IS ASKED,Key Error,Sec McNamara asks avg 14% rise effective Sept 30,"[{'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'points': 513}, {'value': 'FORCES (GENERAL)', 'points': 512}, {'value': 'PAY', 'points': 511}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/pentagon-asks-pay-raise-of-14-for-armed-forces-approval-is-expected.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,U.S. Embassy Beset By Sect in Moscow; EMBASSY BESET BY RUSSIAN SECT Jailed as 'Antisocial',Key Error,"32 Siberian Christians charging religious presecution by USSR Govt break into US Embassy compound, Moscow, and ask asylum; embassy aides refuse on ground embassy lacks such authority; arrange to have intruders removed","[{'value': 'UNION OF SOVIET SOCIALIST REPUBLICS', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'FOREIGN SERVICE', 'points': 511}, {'value': 'Politics and Government', 'points': 510}, {'value': 'CH-STATE RELATIONS', 'points': 509}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/us-embassy-beset-by-sect-in-moscow-embassy-beset-by-russian-sect.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,BOMBING BY CAIRO DEPLORED BY U.S.; Note Expresses Concern at Attacks on a Saudi Oasis Aiding Yemen Royalists Cairo Assurances Cited U.A.R. to Remove Troops BOMBING BY CAIRO DEPLORED BY U.S.,Key Error,"US protests UAR bom bing of Najran, Saudi Arabian oasis, to aid Yemeni repub govt in war against royalists, who are backed by Saudi Arabia and Jordan; US has recognized repubs in move for disengagement of outside Arab interests","[{'value': 'Yemen', 'points': 513}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/bombing-by-cairo-deplored-by-us-note-expresses-concern-at-attacks.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,FREEMAN MEETS WITH PRESIDENT ON FARM ISSUES; They Discuss Critical Need for Favorable Vote in '63 on Wheat Referendum TALK OF FOREIGN SALES Levels of Price Supports in Common Market Found Threat to Earnings Critical Issues Discussed KENNEDY CONFERS ON FARM NEEDS Barrier to U.S. is Seen,Key Error,Sec Freeman confs with Pres Kennedy on maintaining US sales in W Eur,"[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'Europe', 'points': 511}, {'value': 'EEC', 'points': 510}, {'value': 'FREEMAN, ORVILLE LOTHROP', 'points': 509}, {'value': 'Grain', 'points': 508}, {'value': 'Wheat', 'points': 507}, {'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'points': 506}, {'value': 'FED PROGRAM (GEN)', 'points': 505}, {'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'points': 504}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/freeman-meets-with-president-on-farm-issues-they-discuss-critical.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1963/1-1963.json,1963,Jan. 04,U.N. Capture of Key City Contrary to Thant's Order; Bunche Due in Congo U.N. SEIZED CITY DESPITE ORDERS,Key Error,"UN repts Jadotville taken either without Thant's knowledge or against his orders; Thant repr blames 'breakdown' in communications between UN Hq, NYC, and Leopoldville office; UN Under Sec Bunche to visit Congo","[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}]",05:00:00,https://www.nytimes.com/1963/01/04/archives/un-capture-of-key-city-contrary-to-thants-order-bunche-due-in-congo.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
