file,year,day,headline,print_section,abstract,keywords,time,url,copyright
./raw_data/1962/1-1962.json,1962,Jan. 01,Britain to Give U.N. 750 Mortar Shells It Can Use in Congo; Reaction in Commons BRITAIN TO SUPPLY U.N. WITH SHELLS U.S. and Soviet in Race Two U.N. Soldiers Missing,Key Error,US and USSR aid Congo River basin area crippled by floods,"[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}, {'value': 'CONGO (FORMERLY BELGIAN)', 'points': 512}, {'value': 'Floods', 'points': 511}]",05:00:00,https://www.nytimes.com/1962/01/01/archives/britain-to-give-un-750-mortar-shells-it-can-use-in-congo-reaction.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 01,Outer Mongolia: Nomads Turn to Industry; Rivalry of Red China and Soviet Spurs Economic Gains Outer Mongolia: Industry Is Transforming Nomadic Way of Life PEOPLE ARE EAGER FOR TIES WITH U.S. Soviet-Red Chinese Rivalry for Influence Is Spurring Economic Development People Grateful to U.S. for Assistance in U.N. Housing Program Moving People Out of Yurts Exchange Rate May Reflect Form of Soviet Subsidy Regime Hopes to Reach Level of East Europe Cost of Man's Winter Coat Exceeds Month's Pay Aid of Chinese Communists Overlooked by Mongolians Few Vehicles Observed On Frosty Highways Snow Cover on Pasture Worries Herdsmen,Key Error,"H E Salisbury article on gains since '59; repts development stimulated by econ aid from Communist nations; notes Ulan Bator development as indus city; finds econ sound, people seeking ties with outside world and role in internatl scene; illus; map","[{'value': 'MONGOLIA, OUTER', 'points': 513}, {'value': ""MONGOLIAN PEOPLE'S REPUBLIC (OUTER MONGOLIA)"", 'points': 512}, {'value': 'NEW YORK TIMES', 'points': 511}, {'value': 'SURVEYS AND SERIES OF ARTICLES', 'points': 510}]",05:00:00,https://www.nytimes.com/1962/01/01/archives/outer-mongolia-nomads-turn-to-industry-rivalry-of-red-china-and.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 01,UNESCO IS TARGET OF NEW ATTACKS; Commission Says 'Pertinent Facts' Disprove Charges UNESCO IS TARGET OF NEW ATTACKS Retort From Commission Charge About Books Schools Use Open to Doubt 'Partisan' Influence Denied,Key Error,"US Natl Comm repts resumption of attacks against UNESCO, US; links resurgence of ultraconservatism; refutes charges; Sen Dodd among critics","[{'value': 'United States', 'points': 513}, {'value': 'EDUCATIONAL, SCIENTIFIC AND CULTURAL ORGANIZATION, UNITED NATIONS', 'points': 512}, {'value': 'Politics and Government', 'points': 511}, {'value': 'CONSERVATISM RISE - COMMUNIST ISSUE - ISSUE OF MIL ROLE IN POL', 'points': 510}]",05:00:00,https://www.nytimes.com/1962/01/01/archives/unesco-is-target-of-new-attacks-commission-says-pertinent-facts.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 01,"Packers Top Giants For Pro Title, 37-0",Key Error,,[],05:00:00,https://www.nytimes.com/1962/01/01/archives/packers-top-giants-for-pro-title-370.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,SCREVANE OFFERS PLAN FOR COUNCIL; He Urges It to Prepare for New Powers Next for-- Mayor Swears 66 Aides Beame Also Outlines Plans SCREVANE OFFERS PLAN FOR COUNCIL 'Can Do' Controller,Key Error,inaugurated; s,"[{'value': 'New York City', 'points': 513}, {'value': 'New York City', 'points': 512}, {'value': 'CITY COUNCIL', 'points': 511}, {'value': 'SCREVANE, PAUL ROGERS', 'points': 510}, {'value': 'BEAME, ABRAHAM DAVID', 'points': 509}, {'value': 'DEPARTMENTS AND AGENCIES', 'points': 508}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/screvane-offers-plan-for-council-he-urges-it-to-prepare-for-new.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,BUS STRIKE BRINGS CUT IN SCHOOL DAY; Opening and Closing Today Shifted to Reduce Crush-- No Negotiations Held Mayor Sets Meeting. Sides Are Watchful Bus Strike Causes Theobald To Shift Public Schools' Hours,Key Error,pss to cut school hrs to ease rush-hr congestion caused by strike; Wagner calls conf,"[{'value': 'New York City', 'points': 513}, {'value': 'NEW YORK CITY TRANSIT SYSTEM', 'points': 512}, {'value': 'Education and Schools', 'points': 511}, {'value': 'GENERAL', 'points': 510}, {'value': 'MISCELLANEOUS SECTION', 'points': 509}, {'value': 'LABOR', 'points': 508}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/bus-strike-brings-cut-in-school-day-opening-and-closing-today-shift.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,Guatemala Bids U.S. Mediate Her Claim To British Honduras; GUATEMALA ASKS U.S. TO MEDIATE British Disclaim Knowledge Washington Unaware of Accord,Key Error,"Guatemalan Pres Ydigoras Fuentes asks Pres Kennedy to comply with pact he said US made to mediate dispute over Guatemala's claim to Brit Honduras in return for Guatemala's help in training Cuban rebels for '61 invasion of Cuba, radio and TV s; threatens to break ties with GB; map","[{'value': 'Cuba', 'points': 513}, {'value': 'Cuba', 'points': 512}, {'value': 'BRITISH HONDURAS', 'points': 511}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/guatemala-bids-us-mediate-her-claim-to-british-honduras-guatemala.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,Fight Over Shelters Feared in Congress; SHELTERS BATTLE FEARED IN HOUSE Thomas Gets Jurisdiction,Key Error,Defense Dept officials fear sharp Cong attack on Adm $700-million program,"[{'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'points': 513}, {'value': 'CIVIL DEFENSE', 'points': 512}, {'value': 'MISCELLANEOUS SECTION', 'points': 511}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/fight-over-shelters-feared-in-congress-shelters-battle-feared-in.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,PORTUGUESE ROUT REBELS ATTACKING TROOPS' BARRACKS; Government Says Defenders Killed or Captured All 40 in Uprising in South POLICE ALERT REPORTED Precautions Taken Against More Incidents.--Army Under Secretary Slain Defenders React 'Rapidly' PORTUGUESE ROUT ATTACKING REBELS Leftists Active in Town Two Attackers Killed Portugal's Troubles Traced,Key Error,Killed as rebels storm Army barracks,"[{'value': 'Portugal', 'points': 513}, {'value': 'FONSECA, JAIME DA', 'points': 512}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/portuguese-rout-rebels-attacking-troops-barracks-government-says.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,"4,000 U.S. TROOPS TO FLY TO EUROPE; Airlift Exercise for Battle Groups Likely This Month U.S. Troops to Fly to Europe; Exercise Expected This Month 300 Planes Were Slated",Key Error,"US to fly 2 inf battle groups, about 4,000 men, to Eur in test of new Strike Command, designed to speed troops anywhere","[{'value': 'North Atlantic Treaty Organization', 'points': 513}, {'value': 'MANEUVERS', 'points': 512}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/4000-us-troops-to-fly-to-europe-airlift-exercise-for-battle-groups.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,PRESIDENT FINDS DEFICIT SPENDING AIDS NEW BUDGET; Believes 6 Billion Increase for Arms Spurred Economy and Raised Tax Returns Real Balance Expected Legislative Hope Up PRESIDENT VIEWS DEFICIT AS AN AID Sees Trend in Opinion Two Problems Related Fears Division A Satisfying Year Scientific Gain Foreseen More Regionable Conference No Shake-ups Planned,Key Error,Pres Kennedy reptdly plans to submit new program; is astonished at agr productivity; sees it great accomplishment but does not underestimate surplus problem,"[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'United States', 'points': 511}, {'value': 'United States', 'points': 510}, {'value': 'United States', 'points': 509}, {'value': 'United States', 'points': 508}, {'value': 'United States', 'points': 507}, {'value': 'United States', 'points': 506}, {'value': 'United States', 'points': 505}, {'value': 'United States', 'points': 504}, {'value': 'United States', 'points': 503}, {'value': 'United States', 'points': 502}, {'value': 'United States', 'points': 501}, {'value': 'Europe', 'points': 500}, {'value': 'WEST', 'points': 499}, {'value': 'United States', 'points': 498}, {'value': 'United States', 'points': 497}, {'value': 'KENNEDY ADM', 'points': 496}, {'value': 'POSTAL SERVICE', 'points': 495}, {'value': 'ECONOMY', 'points': 494}, {'value': 'ECONOMY', 'points': 493}, {'value': 'MISCELLANEOUS SECTION', 'points': 492}, {'value': 'Politics and Government', 'points': 491}, {'value': 'Finances', 'points': 490}, {'value': 'BUDGET', 'points': 489}, {'value': 'Politics and Government', 'points': 488}, {'value': 'CONSERVATISM RISE - COMMUNIST ISSUE - ISSUE OF MIL ROLE IN POL', 'points': 487}, {'value': 'ECONOMY', 'points': 486}, {'value': 'MISCELLANEOUS SECTION', 'points': 485}, {'value': 'Law and Legislation', 'points': 484}, {'value': 'MISCELLANEOUS SECTION', 'points': 483}, {'value': 'EMPLOYES AND OFFICIALS', 'points': 482}, {'value': 'MISCELLANEOUS SECTION', 'points': 481}, {'value': 'ECONOMY', 'points': 480}, {'value': 'Taxation', 'points': 479}, {'value': 'FEDERAL', 'points': 478}, {'value': 'MISCELLANEOUS SECTION', 'points': 477}, {'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'points': 476}, {'value': 'FED PROGRAM (GEN)', 'points': 475}, {'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'points': 474}, {'value': 'PRODUCTION AND SUPPLY', 'points': 473}, {'value': 'MISCELLANEOUS SECTION', 'points': 472}, {'value': 'URBAN RENEWAL PROJECTS AND PROGRAMS', 'points': 471}, {'value': 'COMMERCE', 'points': 470}, {'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'points': 469}, {'value': 'FED PROGRAM (GEN)', 'points': 468}, {'value': 'AGRICULTURE AND AGRICULTURAL PRODUCTS', 'points': 467}, {'value': 'PRODUCTION AND SUPPLY', 'points': 466}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/president-finds-deficit-spending-aids-new-budget-believes-6-billion.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,Rockefeller Seeks to Offset New Jersey Commuter Tax; Easy to Enforce ROCKEFELLER PLANS JERSEY TAX ACTION Credit to Be Proposed,Key Error,Gov Rockefeller to seek to offset NJ commuter benefit tax by ending policy of allowing nonresidents to deduct from their payments to NYS income taxes paid to home states; seen shifting to view that state where work is performed has tax priority; NJ expects its commuter tax to divert about $27 million a yr now paid by NJ residents to NYS,"[{'value': 'New York State', 'points': 513}, {'value': 'Taxation', 'points': 512}, {'value': 'Income Tax', 'points': 511}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/rockefeller-seeks-to-offset-new-jersey-commuter-tax-easy-to-enforce.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,Benjamin F. Fairless Dies at 71; Retired Chairman of U.S. Steel; Led Company From 1938 to 1955 During Vast Growth-- Big-Business Spokesman Benjamin F. Fairless Dies at 71; Retired Chairman of U.S. Steel Ran Great Empire Led Carnegie-Illinois,Key Error,"Dies, 71; por","[{'value': 'IRON AND STEEL INSTITUTE, AMERICAN', 'points': 513}, {'value': 'FAIRLESS, BENJ F', 'points': 512}, {'value': 'FAIRLESS, BENJAMIN F.', 'points': 511}, {'value': 'DEATHS', 'points': 510}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/benjamin-f-fairless-dies-at-71-retired-chairman-of-us-steel-led.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,MAYOR REQUESTS UNIONS TO ASSIST LOW-PAY GROUPS; In Third-Term Inaugural He Asks Restraint in Seeking More for High Brackets NEW TRAFFIC UNIT DUE Administration Also Plans Housing That Preserves Neighborhood Integrity Wage Disparity Cited MAYOR REQUESTS FIGHT ON LOW PAY,Key Error,PORS AND ILLUS,"[{'value': 'New York City', 'points': 513}, {'value': 'New York City', 'points': 512}, {'value': 'New York City', 'points': 511}, {'value': 'New York City', 'points': 510}, {'value': 'New York City', 'points': 509}, {'value': 'New York City', 'points': 508}, {'value': 'United States', 'points': 507}, {'value': 'WAGNER, ROBERT FERDINAND', 'points': 506}, {'value': 'WAGNER, ROBERT FERDINAND', 'points': 505}, {'value': 'Politics and Government', 'points': 504}, {'value': 'MAYOR', 'points': 503}, {'value': 'DEPARTMENTS AND AGENCIES', 'points': 502}, {'value': 'TRANSPORTATION (PROPOSED)', 'points': 501}, {'value': 'Politics and Government', 'points': 500}, {'value': 'DEPARTMENTS AND AGENCIES', 'points': 499}, {'value': 'TRAFFIC (VEHICULAR AND PEDESTRIAN) AND PARKING', 'points': 498}, {'value': 'MISCELLANEOUS SECTION', 'points': 497}, {'value': 'LABOR', 'points': 496}, {'value': 'PORS AND ILLUS', 'points': 495}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/mayor-requests-unions-to-assist-lowpay-groups-in-thirdterm.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,U.S. TRIES TO SWAY KATANGA CONCERN; Appeals to Union Miniere to Back Accord Between Adoula and Tshombe Unity Is Approved Admiral Flies to Brussels U.S. TRIES TO SWAY KATANGA CONCERN Kirk Denied Specific Mission,Key Error,"Kirk denies specific mission, int, Brussels","[{'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 513}, {'value': 'CONGO, REPUBLIC OF (FORMERLY BELGIAN CONGO)', 'points': 512}, {'value': 'KIRK, ALAN G.', 'points': 511}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/us-tries-to-sway-katanga-concern-appeals-to-union-miniere-to-back.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,O.E.C.D. Suggests Rising U.S. Budget To Bar Stagnation; Seeks Economic Growth O.E.C.D. SUGGESTS U.S. BUDGET RISE,Key Error,OECD optimistic on balance of payments if US inflationary pressures are curbed,"[{'value': 'United States', 'points': 513}, {'value': 'United States', 'points': 512}, {'value': 'United States', 'points': 511}, {'value': 'United States', 'points': 510}, {'value': 'FINANCES', 'points': 509}, {'value': 'ECONOMY', 'points': 508}, {'value': 'ECONOMY', 'points': 507}, {'value': 'MISCELLANEOUS SECTION', 'points': 506}, {'value': 'Currency', 'points': 505}]",05:00:00,https://www.nytimes.com/1962/01/02/archives/oecd-suggests-rising-us-budget-to-bar-stagnation-seeks-economic.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 02,"MINNESOTA VICTOR IN ROSE BOWL, 21-3; U.C.L.A. Beaten--L.S.U., Alabama and Texas Win ORANGE BOWL SUGAR BOWL COTTON BOWL",Key Error,"Minnesota defeated the University of California at Los Angeles, 21 to 3, yesterday in the Rose Bowl football game at Pasadena, Calif.  ",[],05:00:00,https://www.nytimes.com/1962/01/02/archives/minnesota-victor-in-rose-bowl-213-ucla-beatenlsu-alabama-and-texas.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 03,State Study of City Schools Calls Staffing 'Outrageous'; SCHOOL STAFFING SCORED IN STUDY Red Tape Assailed Quick Action Asked Preusse View Disputed Separation Urged Other Recommendations Listed,Key Error,"Dr Schinnerer, special asst to NYS Educ Dept on NYC school reorgn, urges prompt, drastic revision of teacher procurement, rept to Comr Allen; calls staffing 'outrageous,' competence at top adm levels 'spotty'; criticizes recruiting program and substitute situation, especially in jr hss; proposes raising minimum pay by at least $1,000, abandoning exam system for new teachers and Examiners Bd, and increasing staff by 1/3; other recommendations","[{'value': 'New York City', 'points': 513}, {'value': 'New York City', 'points': 512}, {'value': 'New York City', 'points': 511}, {'value': 'New York City', 'points': 510}, {'value': 'New York City', 'points': 509}, {'value': 'EDUC BD', 'points': 508}, {'value': 'Education and Schools', 'points': 507}, {'value': 'GENERAL', 'points': 506}, {'value': 'Finances', 'points': 505}, {'value': 'Education and Schools', 'points': 504}, {'value': 'GENERAL', 'points': 503}, {'value': 'Education and Schools', 'points': 502}, {'value': 'GENERAL', 'points': 501}, {'value': 'MISCELLANEOUS SECTION', 'points': 500}, {'value': 'DEPARTMENTS AND AGENCIES', 'points': 499}, {'value': 'TEACHERS AND SCHOOL SYSTEM EMPLOYES', 'points': 498}]",05:00:00,https://www.nytimes.com/1962/01/03/archives/state-study-of-city-schools-calls-staffing-outrageous-school.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 03,Dutch Yield on Conditions For Talks With Indonesia; Resignation Suggested DUTCH WITHDRAW TALK CONDITIONS Daues Halt Arms for Jakarta Indonesia Holds to Demand Thant Role Suggested No Indonesian Reply to U.N.,Key Error,"Premier de Quay discloses Dutch Govt drops demand that Indonesia accept principle of self-determination for Papuans as condition for negotiation over New Guinea, s, Parliament; asks Govt be allowed to continue, without publicity, diplomatic efforts to arrange talks with Indonesia; Socialist party backs move; suggests governing coalition resign","[{'value': 'INDONESIA, REPUBLIC OF', 'points': 513}, {'value': 'NEW GUINEA, WEST (WEST IRIAN)', 'points': 512}, {'value': 'NEW GUINEA, WEST (WEST IRIAN)', 'points': 511}, {'value': 'ARMAMENT, DEFENSE AND MIL FORCES', 'points': 510}]",05:00:00,https://www.nytimes.com/1962/01/03/archives/dutch-yield-on-conditions-for-talks-with-indonesia-resignation.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
./raw_data/1962/1-1962.json,1962,Jan. 03,WEEK-END BURIAL CURTAILED HERE; Several Cemeteries Act on Overtime--Jews Protest Several Cemeteries Limit Burials On Week-Ends to Cut Overtime Exceptions Explained Problem Not as Great Undertakers Protest,Key Error,nonsectarian and RC cemeteries in Met Area curtail wk-end burials as result of labor contract provision for overtime for wk-end work; Orth Jewish orgns and mortuary trade assns protest to Cemetery Bd,"[{'value': 'NYC', 'points': 513}, {'value': 'Cemeteries', 'points': 512}]",05:00:00,https://www.nytimes.com/1962/01/03/archives/weekend-burial-curtailed-here-several-cemeteries-act-on.html,Copyright (c) 2020 The New York Times Company. All Rights Reserved.
